genes	geneCluster
Gm45223	2
Crebzf	2
Tmem126a	2
Pcf11	2
4632427E13Rik	2
Prcp	2
Ndufc2	2
Rsf1	2
Clns1a	2
Acer3	2
Emsy	2
Thap12	2
Uvrag	2
Rps3	2
Slco2b1	2
Spcs2	2
Ppme1	2
Ucp2	2
Mrpl48	2
Rab6a	2
Fam168a	2
P2ry6	2
Fchsd2	2
Arap1	2
Folr2	2
Lamtor1	2
Numa1	2
Nup98	2
Pgap2	2
Rhog	2
Trim12c	2
Trim30c	2
Trim30a	2
Trim30d	2
Timm10b	2
Ilk	2
Taf10	2
Tpp1	2
Mrpl17	2
Gm8995	2
Eif3f	2
Rpl27a	2
Tmem9b	2
Dennd5a	2
Ipo7	2
Swap70	2
Sbf2	2
Lyve1	2
Ctr9	2
Eif4g2	2
Usp47	2
Far1	2
Copb1	2
Psma1	2
1110004F10Rik	2
Rps13	2
Pik3c2a	2
Nucb2	2
Rps15a	2
Arl6ip1	2
Smg1	2
Itpripl2	2
Gde1	2
Knop1	2
Uqcrc2	2
Mosmo	2
Mettl9	2
Igsf6	2
Ndufab1	2
Dctn5	2
Prkcb	2
Rbbp6	2
Tnrc6a	2
Arhgap17	2
Nsmce1	2
Il4ra	2
Il21r	2
Xpo6	2
Atxn2l	2
Eif3c	2
Cln3	2
Nupr1	2
Bola2	2
Coro1a	2
Mapk3	2
Gdpd3	2
Ypel3	2
Ppp4c	2
Aldoa	2
Ino80e	2
Taok2	2
Tmem219	2
Cdipt	2
Mvp	2
Maz	2
Itgal	2
Bcl7c	2
Stx4a	2
Vkorc1	2
Fus	2
Pycard	2
Itgam	2
Tial1	2
Bag3	2
Mcmbp	2
Ate1	2
Nsmce4a	2
Plekha1	2
Acadsb	2
Bub3	2
Oat	2
Zranb1	2
Ctbp2	2
Bccip	2
Dock1	2
Ptpre	2
Glrx3	2
Ppp2r2d	2
Bnip3	2
Adam8	2
Echs1	2
Bet1l	2
Ric8a	2
Psmd13	2
Ifitm2	2
Ifitm1	2
Ifitm3	2
Ifitm6	2
Rnh1	2
Hras	2
Irf7	2
Taldo1	2
Rplp2	2
Pnpla2	2
Polr2l	2
Ap2a2	2
Ctsd	2
Lsp1	2
Cd81	2
Kcnq1ot1	2
Nap1l4	2
Ccnd1	2
Pcmt1	2
Katna1	2
Ginm1	2
Ppil4	2
Tab2	2
Sash1	2
Rab32	2
Sf3b5	2
Ltv1	2
Phactr2	2
Aig1	2
Hivep2	2
Vta1	2
Cited2	2
Abracl	2
Tnfaip3	2
Ifngr1	2
Bclaf1	2
Sgk1	2
Rps12	2
Stx7	2
Arg1	2
Akap7	2
Epb41l2	2
Arhgap18	2
Ncoa7	2
Zup1	2
Rwdd1	2
Calhm6	2
Dse	2
Tspyl1	2
Hdac2	2
Marcks	2
Fyn	2
Rpf2	2
Gtf3c6	2
Cdc40	2
Cd164	2
Snx3	2
Sec63	2
Cd24a	2
Atg5	2
Prdm1	2
Ascc3	2
Lilr4b	2
Lilrb4a	2
Nus1	2
Man1a	2
Gja1	2
Serinc1	2
Pkib	2
Smpdl3a	2
Gcc2	2
Lims1	2
Ranbp2	2
Sowahc	2
P4ha1	2
Anapc16	2
Psap	2
Vsir	2
Slc29a3	2
Sgpl1	2
Eif4ebp2	2
Ppa1	2
Sar1a	2
Hk1	2
Vps26a	2
Srgn	2
Ddx21	2
Ddx50	2
Ccar1	2
Herc4	2
Reep3	2
Jmjd1c	2
Nrbf2	2
Egr2	2
Arid5b	2
Ube2d1	2
Cisd1	2
Specc1l	2
Snrpd3	2
Cabin1	2
Ddt	2
Mif	2
Smarcb1	2
Pofut2	2
Itgb2	2
Pttg1ip	2
Sumo3	2
Pfkl	2
Trappc10	2
Agpat3	2
Rrp1	2
Cstb	2
Pdxk	2
Tpgs1	2
Cdc34	2
Bsg	2
Ptbp1	2
R3hdm4	2
Tmem259	2
Cnn2	2
Arhgap45	2
Polr2e	2
Gpx4	2
Sbno2	2
Stk11	2
Atp5d	2
Midn	2
Cirbp	2
Ndufs7	2
Dazap1	2
Rps15	2
2310011J03Rik	2
Mbd3	2
Uqcr11	2
Rexo1	2
Abhd17a	2
Csnk1g2	2
Mknk2	2
Ap3d1	2
Plekhj1	2
Oaz1	2
Lsm7	2
Timm13	2
Gadd45b	2
Sgta	2
Map2k2	2
Zbtb7a	2
Eef2	2
Matk	2
Mrpl54	2
Pip5k1c	2
Hmg20b	2
Dohh	2
Aes	2
Nfyb	2
Txnrd1	2
Washc4	2
Gm5425	2
Ckap4	2
Rtcb	2
Hsp90b1	2
Igf1	2
Washc3	2
Chpt1	2
Arl1	2
Uhrf1bp1l	2
Apaf1	2
Slc25a3	2
Tmpo	2
Elk3	2
Lta4h	2
Snrpf	2
Metap2	2
Ndufa12	2
Socs2	2
Mrpl42	2
Ube2n	2
Nudt4	2
Eea1	2
Btg1	2
Atp2b1	2
Dusp6	2
Ccdc59	2
Ppp1r12a	2
Osbpl8	2
Nap1l1	2
Phlda1	2
Atxn7l3b	2
Tbc1d15	2
Rab21	2
Cnot2	2
Cct2	2
Yeats4	2
Lyz2	2
Cpsf6	2
Mdm2	2
Rap1b	2
Cand1	2
Tmbim4	2
Llph	2
Gns	2
Tbk1	2
Rxylt1	2
Mon2	2
Usp15	2
Ctdsp2	2
Cdk4	2
Tspan31	2
Os9	2
B4galnt1	2
Dctn2	2
Ddit3	2
Arhgap9	2
R3hdm2	2
Stat6	2
Naca	2
Ptges3	2
Atp5b	2
Baz2a	2
Stat2	2
Cnpy2	2
Cs	2
Nabp2	2
Smarcc2	2
Myl6	2
Esyt1	2
Rpl41	2
Pa2g4	2
Rps26	2
Rab5b	2
Mmp19	2
Sarnp	2
Ormdl2	2
Bloc1s1	2
Pet100	2
Stxbp2	2
Trappc5	2
Cd209a	2
Timm44	2
Elavl1	2
Arglu1	2
Rab20	2
Naxd	2
Ing1	2
F10	2
Cul4a	2
Lamp1	2
Gas6	2
Rasa3	2
Upf3a	2
Agpat5	2
6820431F20Rik	2
Vps36	2
Vdac3	2
Polb	2
Ikbkb	2
Kat6a	2
Gpat4	2
Golga7	2
Adam9	2
Tm2d2	2
Plekha2	2
Tacc1	2
Nsd3	2
Ddhd2	2
Lsm1	2
Fnta	2
Hook3	2
Zfp703	2
Plpbp	2
Eif4ebp1	2
Mak16	2
Nrg1	2
Gsr	2
Dctn6	2
Leprotl1	2
Saraf	2
Ppp1r3b	2
Eri1	2
Msr1	2
Cnot7	2
Slc7a2	2
Pcm1	2
Asah1	2
Frg1	2
Ufsp2	2
Slc25a4	2
Casp3	2
Irf2	2
Spcs3	2
Hpgd	2
Hmgb2	2
Hpf1	2
Clcn3	2
Msmo1	2
March1	2
Tma16	2
Psd3	2
Atp6v1b2	2
Gmip	2
Ndufa13	2
Gatad2a	2
Borcs8	2
Cope	2
Upf1	2
Rex1bd	2
Uba52	2
Kxd1	2
Fkbp8	2
Ssbp4	2
Lrrc25	2
Lsm4	2
Jund	2
Mpv17l2	2
Ifi30	2
Ccdc124	2
Rpl18a	2
Myo9b	2
Use1	2
Ocel1	2
Babam1	2
Mrpl34	2
Dda1	2
Bst2	2
Mvb12a	2
Pgls	2
Colgalt1	2
Tpm4	2
Rab8a	2
Fam32a	2
Ap1m1	2
Klf2	2
Smim7	2
Sin3b	2
Hmox1	2
Rbmxl1	2
Lsm6	2
Otud4	2
Abce1	2
Smarca5	2
Gab1	2
Zfp330	2
Scoc	2
Ndufb7	2
Tecr	2
Dnajb1	2
Pkn1	2
Ddx39	2
Adgre5	2
Gm26532	2
D8Ertd738e	2
Cacna1a	2
Ier2	2
Lyl1	2
Gadd45gip1	2
Rad23a	2
Calr	2
Farsa	2
Dnase2a	2
Prdx2	2
Junb	2
Asna1	2
Trir	2
Wdr83os	2
Man2b1	2
Vps35	2
Dnaja2	2
Itfg1	2
Lonp2	2
N4bp1	2
Rps13-ps1	2
Adcy7	2
Brd7	2
Snx20	2
Cyld	2
Chd9	2
Rbl2	2
Fto	2
Amfr	2
Nudt21	2
Mt1	2
Herpud1	2
Cpne2	2
Fam192a	2
Rspry1	2
Ciapin1	2
Polr2c	2
Cfap20	2
Csnk2a2	2
Cnot1	2
Got2	2
Gm8730	2
Cmtm3	2
Dync1li2	2
Nae1	2
Ciao2b	2
Cbfb	2
E2f4	2
Tmem208	2
Tppp3	2
Atp6v0d1	2
Ctcf	2
Psmb10	2
Nfatc3	2
Pla2g15	2
Cdh1	2
Sntb2	2
Vps4a	2
Nip7	2
Cyb5b	2
Nfat5	2
Psmd7	2
Dhx38	2
Hp	2
Ist1	2
Ap1g1	2
Sf3b3	2
Aars	2
Glg1	2
Cfdp1	2
Gabarapl2	2
Kars	2
Maf	2
Cmip	2
Plcg2	2
Hsbp1	2
Mbtps1	2
Cotl1	2
Emc8	2
Cox4i1	2
Irf8	2
Map1lc3b	2
Zc3h18	2
Cyba	2
Rnf166	2
Aprt	2
Trappc2l	2
Cbfa2t3	2
Ankrd11	2
Rpl13	2
Chmp1a	2
Tcf25	2
Afg3l1	2
Rhou	2
2810004N23Rik	2
Egln1	2
Tsnax	2
Ntpcr	2
Irf2bp2	2
Tomm20	2
Nrp1	2
Itgb1	2
Dnase1l3	2
Pxk	2
Pdhb	2
3830406C13Rik	2
Thoc7	2
Psmd6	2
Slc4a7	2
Top2b	2
Rpl15	2
Ube2e1	2
Rtraf	2
Gng2	2
Mrps16	2
Anxa7	2
Ppp3cb	2
Sec24c	2
Chchd1	2
Camk2g	2
Ap3m1	2
Vdac2	2
Rps24	2
Zmiz1	2
Zcchc24	2
Anxa11	2
Slmap	2
Dennd6a	2
Arf4	2
Appl1	2
Fam208a	2
Selenok	2
Tkt	2
Prkcd	2
Spcs1	2
Gnl3	2
Pbrm1	2
Smim4	2
Stab1	2
Nisch	2
Dph3	2
Ncoa4	2
Glud1	2
Wapl	2
Ghitm	2
AC160336.1	2
Ero1l	2
Psmc6	2
Ddhd1	2
Cnih1	2
Gmfb	2
Gch1	2
Socs4	2
Mapk1ip1l	2
Lgals3	2
Ktn1	2
Exoc5	2
Parp2	2
Tep1	2
Osgep	2
Pip4p1	2
Pnp	2
Rnase4	2
Rnase2a	2
Hnrnpc	2
Supt16	2
Chd8	2
Tox4	2
Dad1	2
Mrpl52	2
Mmp14	2
Lrp10	2
Psmb5	2
Acin1	2
1700123O20Rik	2
Slc7a8	2
Pabpn1	2
Ngdn	2
Psme1	2
Psme2	2
Irf9	2
Nedd8	2
Dhrs1	2
Ltb4r1	2
Mphosph8	2
Zmym5	2
Lats2	2
Sap18	2
Mrpl57	2
Zdhhc20	2
Micu2	2
Phf11b	2
Phf11d	2
Cab39l	2
Mtmr6	2
Kpna3	2
Dleu2	2
Wdfy2	2
Ctsb	2
Kif13b	2
Ccdc25	2
Trim35	2
Dpysl2	2
Bnip3l	2
Ppp2r2a	2
Dok2	2
Fndc3a	2
Rcbtb2	2
Rb1	2
Lpar6	2
Itm2b	2
Sucla2	2
Esd	2
Lcp1	2
Zc3h13	2
Tpt1	2
Gtf2f2	2
Gpalpp1	2
Lacc1	2
Dnajc15	2
Epsti1	2
Akap11	2
Wbp4	2
Elf1	2
Sugt1	2
Commd6	2
Uchl3	2
Kctd12	2
Cln5	2
Fbxl3	2
Mycbp2	2
Rbm26	2
Ndfip2	2
Dnajc3	2
Mbnl2	2
Rap2a	2
Stk24	2
Gpr183	2
Tm9sf2	2
Cwf19l2	2
Msantd4	2
Casp1	2
Casp4	2
Dcun1d5	2
Tmem123	2
Birc2	2
Birc3	2
Ccdc82	2
Fam76b	2
Sesn3	2
Cwc15	2
Ankrd49	2
Taf1d	2
Chordc1	2
Zfp266	2
Ubl5	2
Pin1	2
Eif3g	2
Mrpl4	2
Icam1	2
Cdc37	2
Keap1	2
Cdkn2d	2
Slc44a2	2
Ilf3	2
Dnm2	2
AB124611	2
Smarca4	2
Ldlr	2
Tmem205	2
Prkcsh	2
Elof1	2
Pigyl	2
Rp9	2
Dpy19l1	2
Sept7	2
Zbtb44	2
Aplp2	2
Fli1	2
Ets1	2
St3gal4	2
Srpr	2
Stt3a	2
Ei24	2
Gm10177	2
Tbrg1	2
Vwa5a	2
Hspa8	2
Ubash3b	2
Sorl1	2
Sc5d	2
Arhgef12	2
Cbl	2
Hyou1	2
Trappc4	2
Rps25	2
Ddx6	2
Arcn1	2
Kmt2a	2
Atp5l	2
Jaml	2
Il10ra	2
Sidt2	2
Pafah1b2	2
Rexo2	2
Rbm7	2
Rpl10-ps3	2
Pts	2
Sdhd	2
Timm8b	2
Fdx1	2
Rdx	2
Ddx10	2
Acat1	2
Cul5	2
Idh3a	2
Wdr61	2
Ireb2	2
Psma4	2
Fbxo22	2
Etfa	2
Pstpip1	2
Peak1	2
Imp3	2
Ptpn9	2
Commd4	2
Cox5a	2
Scamp2	2
Csk	2
Clk3	2
Nptn	2
Arih1	2
Hexa	2
Pkm	2
Myo9a	2
Tle3	2
Rplp1	2
Anp32a	2
Pias1	2
Rpl4	2
Snapc5	2
Map2k1	2
Rab11a	2
Dennd4a	2
Dpp8	2
Spg21	2
Plekho2	2
Ppib	2
Snx1	2
Ciao2a	2
Herc1	2
Usp3	2
Rab8b	2
Rps27l	2
Vps13c	2
Anxa2	2
Bnip2	2
Gtf2a2	2
Rnf111	2
Sltm	2
Mindy2	2
Adam10	2
Polr2m	2
Tcf12	2
Zfp280d	2
2310009A05Rik	2
Rsl24d1	2
Arpp19	2
Myo5a	2
Mapk6	2
Tmod3	2
Eef1a1	2
Cox7a2	2
Tmem30a	2
Senp6	2
Phip	2
Tent5a	2
Cyb5r4	2
Syncrip	2
Mthfsl	2
Bcl2a1b	2
Mthfs	2
Tmed3	2
Ctsh	2
Morf4l1	2
Tbc1d2b	2
Slc9a9	2
U2surp	2
Xrn1	2
Atp1b3	2
Rnf7	2
Zbtb38	2
Slc25a36	2
Copb2	2
Faim	2
Armc8	2
Nck1	2
Stag1	2
Msl2	2
Anapc13	2
Trf	2
Cdv3	2
Uba5	2
Dnajc13	2
Mrpl3	2
Atp2c1	2
Wdr82	2
Twf2	2
Alas1	2
Rpl29	2
Tex264	2
Manf	2
Mapkapk3	2
Cish	2
Rassf1	2
Gnai2	2
Rbm5	2
Rbm6	2
Ip6k1	2
Rhoa	2
Gpx1	2
Usp4	2
Usp19	2
Impdh2	2
Ndufaf3	2
Arih2	2
Prkar2a	2
Uqcrc1	2
Shisa5	2
Tma7	2
Map4	2
Dhx30	2
Smarcc1	2
Mir6236	2
Setd2	2
Ccdc12	2
Ccrl2	2
Lrrfip2	2
Pdcd6ip	2
Clasp2	2
Dync1li1	2
Cmtm6	2
Cmtm7	2
Rps27rt	2
Stt3b	2
Tgfbr2	2
Azi2	2
Cmc1	2
Golga4	2
Myd88	2
Acaa1a	2
Cx3cr1	2
Csrnp1	2
Rpsa	2
Eif1b	2
Rpl14	2
Ctnnb1	2
Nktr	2
Higd1a	2
Zfp445	2
1110059G10Rik	2
Zdhhc3	2
Exosc7	2
Lars2	2
Limd1	2
Sacm1l	2
Lztfl1	2
Ccr1	2
Ccr2	2
Ccr5	2
Drg1	2
Tug1	2
Tcn2	2
Pes1	2
Sf3a1	2
Osm	2
Mtmr3	2
Uqcr10	2
Zmat5	2
Ap1b1	2
Ewsr1	2
Xbp1	2
Mrps24	2
Dbnl	2
Ykt6	2
Nudcd3	2
Tmed4	2
Ogdh	2
Ppia	2
H2afv	2
Purb	2
Myo1g	2
Tns3	2
Ikzf1	2
Sec61g	2
Plek	2
Ppp3r1	2
Pno1	2
C1d	2
Actr2	2
Rab1a	2
Sertad2	2
Aftph	2
Peli1	2
Vps54	2
Ugp2	2
Mdh1	2
Commd1	2
Cct4	2
Xpo1	2
Usp34	2
Rel	2
Ppp4r3b	2
Cfap36	2
Ccdc88a	2
Prorsd1	2
Rps27a	2
Rtn4	2
Sptbn1	2
Psme4	2
Erlec1	2
Cpeb4	2
Sh3pxd2b	2
Stk10	2
Npm1	2
Lcp2	2
Dock2	2
Pank3	2
Rars	2
Mat2b	2
Nudcd2	2
Ccng1	2
Pttg1	2
Slu7	2
Ttc1	2
Ublcp1	2
Rnf145	2
Clint1	2
Med7	2
Rack1	2
Irgm1	2
9930111J21Rik2	2
Ifi47	2
Mgat1	2
Cnot6	2
Rnf130	2
Sqstm1	2
Ltc4s	2
Canx	2
Hnrnph1	2
Clk4	2
Hnrnpab	2
Nhp2	2
Sar1b	2
Ube2b	2
Ppp2ca	2
Skp1a	2
Vdac1	2
9530068E07Rik	2
Hspa4	2
Aff4	2
Uqcrq	2
Rad50	2
Irf1	2
Pdlim4	2
Fnip1	2
Rapgef6	2
Cdc42se2	2
Hint1	2
Anxa6	2
Gm2a	2
Atox1	2
G3bp1	2
Fam114a2	2
Sap30l	2
Larp1	2
Gm12250	2
Igtp	2
Irgm2	2
Gm12254	2
Rnf187	2
Guk1	2
Mrpl55	2
Arf1	2
Nlrp3	2
Mprip	2
Cops3	2
Srebf1	2
Alkbh5	2
Flii	2
Map2k3	2
Tnfrsf13b	2
Usp22	2
Ncor1	2
Ubb	2
2410006H16Rik	2
Hs3st3b1	2
Map2k4	2
Gas7	2
Stx8	2
Ndel1	2
Rpl26	2
Vamp2	2
Trappc1	2
Chd3	2
Naa38	2
Kdm6b	2
Trp53	2
Mpdu1	2
Cd68	2
Eif4a1	2
Tnfsf12	2
Polr2a	2
Zbtb4	2
Tmem256	2
Gps2	2
Eif5a	2
Elp5	2
Ctdnep1	2
Gabarap	2
Phf23	2
Acadvl	2
Mgl2	2
Clec10a	2
0610010K14Rik	2
Arrb2	2
Cxcl16	2
Psmb6	2
Slc25a11	2
Rnf167	2
Pfn1	2
Spag7	2
Scimp	2
Rabep1	2
Nup88	2
C1qbp	2
Derl2	2
Txndc17	2
Xaf1	2
Mybbp1a	2
Ankfy1	2
Zzef1	2
Ncbp3	2
Emc6	2
Tax1bp3	2
Pafah1b1	2
Smg6	2
Mir22hg	2
Prpf8	2
Slc43a2	2
Pitpna	2
Myo1c	2
Crk	2
Ywhae	2
Vps53	2
Glod4	2
Timm22	2
Abr	2
Cpd	2
Blmh	2
Nsrp1	2
Ssh2	2
Taok1	2
Nufip2	2
Myo18a	2
Flot2	2
Rpl23a	2
Supt6	2
Sdf2	2
2610507B11Rik	2
Ift20	2
Lgals9	2
Wsb1	2
Nf1	2
Evi2a	2
Suz12	2
Crlf3	2
Adap2	2
Adap2os	2
Zfp207	2
Psmd11	2
Ccl2	2
Ccl7	2
Ccl12	2
Ccl8	2
Slfn5	2
Slfn8	2
Slfn2	2
Slfn1	2
AI662270	2
Ap2b1	2
Taf15	2
Ccl9	2
Ccl6	2
Ccl3	2
Ccl4	2
Wfdc17	2
Ddx52	2
Synrg	2
Ggnbp2	2
Appbp2	2
Med13	2
Rnft1	2
Rps6kb1	2
Vmp1	2
Gm11478	2
Cltc	2
Dhx40	2
Supt4a	2
Dynll2	2
Srsf1	2
Vezf1	2
Mrps23	2
Msi2	2
Scpep1	2
Trim25	2
Utp18	2
Mbtd1	2
Nme1	2
Spag9	2
Tob1	2
Luc7l3	2
Ankrd40	2
Lrrc59	2
Mrpl27	2
Ppp1r9b	2
Slc35b1	2
Spop	2
Zfp652	2
Gngt2	2
Snf8	2
Ube2z	2
Atp5g1	2
Cbx1	2
Nfe2l1	2
Cdk5rap3	2
Kpnb1	2
Npepps	2
Mllt6	2
Psmb3	2
Cwc25	2
Rpl23	2
Lasp1	2
Rpl19	2
Med1	2
Cdk12	2
Mien1	2
Psmd3	2
Msl1	2
Casc3	2
Rara	2
Smarce1	2
Eif1	2
Acly	2
Dnajc7	2
Dhx58	2
Rab5c	2
Stat3	2
Atp6v0a1	2
Mlx	2
Ezh1	2
Coa3	2
Becn1	2
Psme3	2
Rpl27	2
Ifi35	2
Nbr1	2
Tmem106a	2
Dhx8	2
Dusp3	2
Lsm12	2
Ubtf	2
Slc25a39	2
Grn	2
Gpatch8	2
Eftud2	2
Nmt1	2
Hexim1	2
Fmnl1	2
Gosr2	2
Nsf	2
Arf2	2
Kansl1	2
Tanc2	2
Limd2	2
Ccdc47	2
Ddx42	2
Psmc5	2
Smarcd2	2
Milr1	2
Ddx5	2
Bptf	2
Nol11	2
Psmd12	2
Helz	2
Gna13	2
Slc16a6	2
Prkar1a	2
Abca9	2
Fam104a	2
Rpl38	2
Cd300a	2
Cd300ld	2
Cd300c2	2
Cd300lf	2
Slc9a3r1	2
Mrpl58	2
Atp5h	2
Nt5c	2
Jpt1	2
Sumo2	2
Mrps7	2
Mif4gd	2
Grb2	2
H3f3b	2
Wbp2	2
Mrpl38	2
Ten1	2
Srp68	2
Ubald2	2
Prpsap1	2
Mettl23	2
Srsf2	2
Sec14l1	2
Sept9	2
Tnrc6c	2
Syngr2	2
Socs3	2
Pgs1	2
Cyth1	2
Eif4a3	2
Rnf213	2
Ndufaf8	2
Slc38a10	2
Actg1	2
Mrpl12	2
Mcrip1	2
P4hb	2
Arhgdia	2
Alyref	2
Anapc11	2
Sirt7	2
Mafg	2
Cenpx	2
Cbr2	2
Gps1	2
Slc16a3	2
Csnk1d	2
Cybc1	2
Wdr45b	2
Metrnl	2
Gdi2	2
Klf6	2
Pfkp	2
Gtpbp4	2
Larp4b	2
Dip2c	2
Zmynd11	2
Lgals8	2
Lyst	2
Ggps1	2
Arid4b	2
Mrpl32	2
Psma2	2
Mplkip	2
Cdk13	2
Rala	2
Vps41	2
Stard3nl	2
Elmo1	2
Aoah	2
Zkscan3	2
Zscan26	2
Hist1h4d	2
Hist1h1e	2
Hist1h2bc	2
Hfe	2
Hist1h1c	2
Cmah	2
BC005537	2
Uqcrfs1	2
Dusp22	2
Serpinb9	2
Serpinb6a	2
Ripk1	2
Tubb2a	2
Psmg4	2
Prpf4b	2
Eci2	2
F13a1	2
Ly86	2
Rreb1	2
Ssr1	2
Riok1	2
Snrnp48	2
Txndc5	2
Eef1e1	2
Gcnt2	2
Pak1ip1	2
Tmem14c	2
Hivep1	2
Nol7	2
Ranbp9	2
Mcur1	2
Cd83	2
Jarid2	2
Dtnbp1	2
Mylip	2
Atxn1	2
Nup153	2
Dek	2
Fam120a	2
Ninj1	2
Card19	2
Spin1	2
Sema4d	2
Gadd45g	2
Syk	2
Auh	2
Nfil3	2
Sfxn1	2
4833439L19Rik	2
Higd2a	2
Cltb	2
Faf2	2
Rnf44	2
Hk3	2
Uimc1	2
Nsd1	2
Rab24	2
Prelid1	2
Lman2	2
Grk6	2
Ddx41	2
Tmed9	2
Ddx46	2
B230219D22Rik	2
Txndc15	2
Pcbd2	2
H2afy	2
Tifab	2
Tgfbi	2
Smad5	2
Hnrnpa0	2
Idnk	2
Ubqln1	2
Gkap1	2
2210016F16Rik	2
Hnrnpk	2
Agtpbp1	2
Naa35	2
Tut7	2
2010111I01Rik	2
Ctsl	2
Mfsd14b	2
Uqcrb	2
Nsun2	2
Med10	2
Ndufs6	2
Mrpl36	2
Clptm1l	2
Brd9	2
Exoc3	2
Pdcd6	2
Sdha	2
Ccdc127	2
Erap1	2
Cast	2
Ell2	2
Glrx	2
Fam172a	2
Arrdc3	2
Lysmd3	2
Cetn3	2
Mef2c	2
Ccnh	2
Rasa1	2
Cox7c	2
Vcan	2
Tmem167	2
Rps23	2
Zcchc9	2
Tent2	2
Scamp1	2
Ap3b1	2
Tbca	2
Aggf1	2
Iqgap2	2
Col4a3bp	2
Hmgcr	2
Nsa2	2
Hexb	2
Gm10260	2
Btf3	2
Fcho2	2
Tnpo1	2
Bdp1	2
Smn1	2
Ak6	2
Mrps36	2
Pik3r1	2
Srek1	2
Erbin	2
Srek1ip1	2
Kif2a	2
Zswim6	2
Smim15	2
Plk2	2
Gpbp1	2
Map3k1	2
Il6st	2
Slc38a9	2
Mtrex	2
Snx18	2
Ndufs4	2
Mocs2	2
Emb	2
Paip1	2
Hmgcs1	2
Zfp131	2
Gm21188	2
Rab10	2
Asxl2	2
Dnmt3a	2
Ncoa1	2
Itsn2	2
Sf3b6	2
Ubxn2a	2
Atad2b	2
Rhob	2
Pum2	2
Laptm4a	2
Smc6	2
Fam49a	2
Ddx1	2
Rock2	2
Pdia6	2
Odc1	2
Hpcal1	2
Itgb1bp1	2
Adam17	2
Ywhaq	2
Kidins220	2
Id2	2
Rsad2	2
Rps7	2
Acp1	2
Dld	2
Hbp1	2
Pik3cg	2
Ccdc71l	2
Nampt	2
Sypl	2
Atxn7l1	2
Twistnb	2
Ahr	2
Tspan13	2
Bzw2	2
Ifrd1	2
Dnajb9	2
Pnpla8	2
Scfd1	2
Strn3	2
Hectd1	2
Sptssa	2
Eapp	2
Snx6	2
Cfl2	2
Baz1a	2
Psma6	2
Nfkbia	2
Trappc6b	2
Pnn	2
Mia2	2
Prpf39	2
Fkbp3	2
Rps29	2
Rpl36al	2
Mgat2	2
Klhdc2	2
Nemf	2
Arf6	2
Sav1	2
Nin	2
Pygl	2
Tmx1	2
Actr10	2
Psma3	2
Arid4a	2
Jkamp	2
Dhrs7	2
Ppm1a	2
Hif1a	2
Snapc1	2
Ppp2r5e	2
Wdr89	2
Churc1	2
Max	2
Fut8	2
Atp6v1d	2
Eif2s1	2
Vti1b	2
Zfp36l1	2
Erh	2
Susd6	2
Srsf5	2
Synj2bp	2
Sipa1l1	2
Rbm25	2
Psen1	2
Npc2	2
Isca2	2
Fcf1	2
Ylpm1	2
Dlst	2
Eif2b2	2
Tmed10	2
Fos	2
Jdp2	2
Batf	2
Erg28	2
Irf2bpl	2
Ahsa1	2
Sptlc2	2
Slirp	2
Snw1	2
Gtf2a1	2
Sel1l	2
Gpr65	2
Zc3h14	2
Foxn3	2
Psmc1	2
Calm1	2
Ppp4r3a	2
Trip11	2
Ndufb1-ps	2
Cpsf2	2
Rin3	2
Lgmn	2
Btbd7	2
Ddx24	2
Ifi27l2a	2
Serpina3g	2
Dicer1	2
Glrx5	2
Papola	2
Vrk1	2
Setd3	2
Evl	2
Yy1	2
Wars	2
Ppp2r5c	2
Dync1h1	2
Hsp90aa1	2
Rcor1	2
Tnfaip2	2
Eif5	2
Mark3	2
Apopt1	2
Klc1	2
Atp5mpl	2
Siva1	2
Akt1	2
Pld4	2
Gpr132	2
Crip1	2
Ighm	2
Esyt2	2
Selenop	2
AW549877	2
Oxct1	2
Rpl37	2
Dab2	2
Fyb	2
Rictor	2
Lifr	2
Nipbl	2
Dnajc21	2
Brix1	2
Tars	2
Sub1	2
Zfr	2
Golph3	2
Basp1	2
Retreg1	2
Zfp622	2
Otulin	2
Otulinl	2
Trio	2
Dap	2
March6	2
Cct5	2
Mtdh	2
Rpl30	2
Cox6c	2
Polr2k	2
Pabpc1	2
Ywhaz	2
Zfp706	2
Ubr5	2
Azin1	2
Atp6v1c1	2
Dcaf13	2
Oxr1	2
Eif3e	2
Emc2	2
Eny2	2
Trps1	2
Eif3h	2
Rad21	2
Med30	2
Ext1	2
Mrpl13	2
Derl1	2
Zhx1	2
Fam91a1	2
Tmem65	2
Ndufb9	2
Mtss1	2
Nsmce2	2
Trib1	2
Fam49b	2
Asap1	2
Efr3a	2
Phf20l1	2
Sla	2
St3gal1	2
Chrac1	2
Ago2	2
Ly6e	2
Ly6a	2
Ly6c2	2
Gsdmd	2
Eef1d	2
Puf60	2
Plec	2
Grina	2
Exosc4	2
Cyc1	2
Maf1	2
Vps28	2
Cyhr1	2
Rpl8	2
1110038F14Rik	2
Myh9	2
Txn2	2
Eif3d	2
Ncf4	2
Csf2rb2	2
Csf2rb	2
Rac2	2
Cyth4	2
Gga1	2
Lgals1	2
Nol12	2
H1f0	2
Eif3l	2
Polr2f	2
Csnk1e	2
Ddx17	2
Tomm22	2
Apobec3	2
Rpl3	2
Atf4	2
Rps19bp1	2
Tnrc6b	2
Slc25a17	2
St13	2
Rbx1	2
