gene	cluster
mt-nd2	9
cebpb	9
cyr61	9
aspm	9
ccnb1	9
si:ch211-114n24.6	9
ccnb3	9
mdka	9
tpx2	9
cdca8	9
mad2l1	9
mt-nd1	9
prrx1b	9
top2a	9
ENSDARG00000028618	9
stmn1a	9
CABZ01074745.1	9
mki67	9
gadd45ba	9
kif11	9
actb2	9
si:ch73-281n10.2	9
cdca7a	9
kiaa0101	9
tacc3	9
aurka	9
hmga1a	9
zfand2a	9
cenpf	9
mgst3b	9
atf3	9
ccna2	9
prc1b	9
tuba8l	9
setd8b	9
kifc1	9
si:ch211-39i22.1	9
mylpfa	10
actc1b	10
ckma	10
ckmb	10
atp2a1	10
mylz3	10
gapdh	10
tnnt3a	10
tnni2a.4	10
myl1	10
pvalb2	10
tnnc2	10
pvalb1	10
tnnt3b	10
tpma	10
acta1b	10
tpm2	10
mylpfb	10
aldoab	10
nme2b.2	10
ttn.2	10
actc1a	10
myl13	10
myl10	10
myhz1.1	10
tnnc1b	10
pvalb4	10
tnni4b.2	10
acta1a	10
tnni2b.1	10
myhz2	10
si:ch211-255p10.3	10
tnnt2d	10
ttn.1	10
pgam2	10
tnnt2e	10
CABZ01078594.1	10
myoz1b	10
casq2	10
smyhc1	10
srl	10
tnni1c	10
cav3	10
slc25a4	10
pkmb	10
si:ch73-367p23.2	10
tmem38a	10
desma	10
mybpc3	10
myhz1.1.1	10
neb	10
tnnt2c	10
tnni2a.1	10
tnni2b.2	10
actn3a	10
myhb	10
tmod4	10
myog	10
myhz1.2	10
CR751608.2	10
ldb3b	10
ndufa4	10
gamt	10
myod1	10
cavin4a	10
pabpc4	10
sh3bgr	10
CR381619.1	10
ankrd9	10
nmrk2	10
cavin4b	10
mybphb	10
pvalb7	10
hhatla	10
egfl6.1	10
klhl41b	10
trdn	10
zgc:92518	10
mustn1b	10
apobec2a	10
zgc:158296	10
actn3b	10
si:ch211-266g18.10	10
si:dkey-211f22.5	10
ckmt2b	10
mybpc2b	10
myom2a	10
smyd1a	10
ldb3a	10
atp1a2a	10
pygma	10
myoz1a	10
atp2a1l	10
myhz1.3	10
cacng1a	10
casq1b	10
ryr1a	10
ank1a	10
jph2	10
AL935044.5	10
myoz2a	10
chrnd	10
myom1a	10
pimr174	11
cart2	11
hoxb13a	11
rhcgb	11
si:ch211-133n4.6	11
pimr176	11
g0s2	11
kcnj1a.1	11
nrgnb	11
th	11
slc6a2	11
si:ch211-250g4.3	11
si:ch211-133l5.7	11
snx10b	11
hbz	11
itgae.1	11
slc4a1b	11
zgc:113223	11
pdx1	11
si:dkey-95h12.1	11
myom3	11
ankrd1b	11
zgc:112146	11
tnnt2a	11
CABZ01093502.1	11
sytl3	11
wnt2	11
si:ch211-284o19.8	11
col17a1a	11
abcb5	11
spam1	11
tecta	11
zgc:172075	11
olfml2bb	11
vmhcl	11
si:dkey-33c12.3	11
nrap	11
gpr183a	11
BX649485.2	11
nmt1b	11
si:dkey-16l2.17	11
SYT2	11
si:ch73-329n5.6	11
syt10	11
urad	11
rnf207b	11
ccl38a.5	11
fstl5	11
ENSDARG00000099344	11
smtnl1	11
mmp28	11
hbaa2	11
sstr1a	11
tbx22	11
xkr8.2	11
zgc:163083	11
spon1a	11
edn3b	11
sftpbb	11
si:dkey-222f2.7	11
ca7	11
col28a1a	11
si:ch211-213d14.2	11
si:ch211-147m6.1	11
BX927210.1	11
BX897691.1	11
zmp:0000000906	11
sult3st2	11
stmn3	11
pax4	11
si:ch211-209n20.1	11
pou2f3	11
c1qc	11
si:dkey-283b1.6	11
CR352265.1	11
si:ch211-207c6.2	11
zgc:165604	11
csf2rb	11
hsd11b1lb	11
BX901957.1	11
zgc:172106	11
tmprss13a	11
tbata	11
calcoco2	11
si:ch211-1o7.3	11
lpar5a	11
tnni2a.3	11
ENSDARG00000063257	11
si:dkey-192d15.2	11
kif26bb	11
matn1	12
epcam	12
krt4	12
f13a1b	12
tgm2l	12
col2a1a	12
her7	12
mia	12
lect1	12
col9a1a	12
rgs5b	12
si:ch211-105c13.3	12
col11a1a	12
si:dkeyp-12a9.5	12
col9a2	12
col9a3	12
col11a2	12
epyc	12
ucmab	12
hspb8	12
igfbp1a	12
pcolceb	12
cldn7a	12
aldob	12
cthrc1a	12
si:ch211-156j16.1	12
fgfbp2b	12
nkx3.2	12
fsta	12
ENSDARG00000087402	12
si:dkey-6n6.1	12
si:dkey-164f24.2	12
myl9a	12
igf2a	12
zic2a	12
cyp26b1	12
si:dkey-19b23.8	12
hbegfa	12
fhl1b	12
clic2	12
col8a2	12
itih1	12
atp1a1b	12
sepw1	12
hoxd12a	12
hapln1b	12
lratb	12
capgb	12
hoxa13a	12
thbs1b	12
ITGB1BP2	12
igfbp3	12
hand2	12
tagln2	12
nid1a	12
bag3	12
mss51	12
sox9b	12
meox1	12
nog2	12
wif1	12
klf2b	12
hoxa13b	12
msx2b	12
nog3	12
sb:cb1058	12
hoxa9b	12
hapln1a	12
gyg1b	12
gcnt4a	12
kctd12.2	12
hoxa10b	12
ppp1r1c	12
CR855337.1	12
loxl4	12
snai2	12
hoxd9a	12
ftr82	12
dhrs3b	12
tuba8l2	12
cav2	12
f2rl2	12
foxa3	12
cyp1b1	12
cavin2b	12
tdh	12
tgfb3	12
fam49a	12
