genes	geneCluster
Zfand3	1
Btbd9	1
Glo1	1
Abcg1	1
Pknox1	1
U2af1	1
Sik1	1
Brd4	1
Akap8	1
Akap8l	1
Zfp871	1
Myo1f	1
March2	1
Rab11b	1
Daxx	1
Rgl2	1
Pfdn6	1
Wdr46	1
Vps52	1
Brd2	1
H2-DMa	1
H2-DMb1	1
Tap1	1
Tap2	1
H2-Ea-ps	1
Gpsm3	1
Pbx2	1
Rnf5	1
Agpat1	1
Ppt2	1
Atf6b	1
Tnxb	1
Stk19	1
Skiv2l	1
Nelfe	1
Ehmt2	1
Neu1	1
1110038B12Rik	1
Hspa1b	1
Hspa1a	1
Lsm2	1
Vars	1
Ddah2	1
Abhd16a	1
Csnk2b	1
Bag6	1
Prrc2a	1
Tnf	1
Ddx39b	1
H2-Q4	1
H2-Q7	1
H2-Q10	1
Flot1	1
Ppp1r18	1
Dhx16	1
Mrps18b	1
Ppp1r10	1
Abcf1	1
Gnl1	1
H2-T22	1
Rpp21	1
Trim26	1
Ppp1r11	1
Znrd1	1
H2-M3	1
Gm26917	1
CT010467.1	1
Tnfrsf21	1
Pla2g7	1
Enpp5	1
Enpp4	1
Cdc5l	1
Nfkbie	1
Slc35b2	1
Slc29a1	1
Mrpl14	1
Vegfa	1
Mrps18a	1
Gtpbp2	1
Yipf3	1
Mrpl2	1
Klhdc3	1
Mea1	1
Cnpy3	1
2310039H08Rik	1
Rpl7l1	1
Tbcc	1
Ubr2	1
Trerf1	1
Mrps10	1
Guca1a	1
Ccnd3	1
Trem1	1
Treml2	1
B430306N03Rik	1
Trem2	1
Nfya	1
Oard1	1
Rftn1	1
Plcl2	1
Tbc1d5	1
Rab5a	1
Kat2b	1
Ebi3	1
Mpnd	1
Sh3gl1	1
Ubxn6	1
Hdgfl2	1
Lrg1	1
Mydgf	1
Dpp9	1
Plin3	1
Ptprs	1
Safb2	1
Safb	1
2410015M20Rik	1
Ndufa11	1
Clpp	1
Gtf2f1	1
Khsrp	1
Dennd1c	1
Gpr108	1
Vav1	1
Adgre1	1
Efna5	1
Pja2	1
Man2a1	1
Rab31	1
Ppp4r1	1
Ralbp1	1
Twsg1	1
Ankrd12	1
Ndufv2	1
Washc1	1
Rab12	1
Lama1	1
Tgif1	1
Lpin2	1
Emilin2	1
Smchd1	1
Wdr43	1
Ypel5	1
Lbh	1
Xdh	1
Memo1	1
Dpy30	1
Spast	1
Yipf4	1
Birc6	1
Ltbp1	1
Crim1	1
Fez2	1
Strn	1
Gpatch11	1
Eif2ak2	1
Cebpzos	1
Cebpz	1
Prkd3	1
Qpct	1
Cdc42ep3	1
Hnrnpll	1
Srsf7	1
Sos1	1
Slc8a1	1
Eml4	1
Cox7a2l	1
Lrpprc	1
Ppm1b	1
Rhoq	1
Cript	1
Mcfd2	1
Ttc7	1
Fbxo11	1
Foxn2	1
Ppp1r21	1
Nrxn1	1
Eif2s3y	1
Ddx3y	1
Gm47283	1
Crem	1
Cul2	1
Map3k8	1
Svil	1
Zeb1	1
Arhgap12	1
Epc1	1
Rab18	1
Mpp7	1
Wac	1
Ccny	1
Colec12	1
Thoc1	1
Usp14	1
Esco1	1
Snrpd1	1
Mib1	1
Rbbp8	1
Riok3	1
Npc1	1
Osbpl1a	1
Impact	1
Ss18	1
B4galt6	1
Trappc8	1
Rnf138	1
Mapre2	1
Zfp397	1
Zfp24	1
Ino80c	1
Galnt1	1
Slc39a6	1
Rpl29-ps5	1
Slc25a46	1
Polr2d	1
Wdr33	1
Iws1	1
Map3k2	1
Bin1	1
Tslp	1
Wdr36	1
Stard4	1
Apc	1
Srp19	1
Fam13b	1
Brd8	1
Kdm3b	1
Etf1	1
Hspa9	1
Ctnna1	1
Matr3	1
Paip2	1
Tmem173	1
Ube2d2a	1
Pura	1
Cystm1	1
Pfdn1	1
Hbegf	1
Ankhd1	1
Sra1	1
Slc35a4	1
Cd14	1
Ik	1
Hars	1
Zmat2	1
Taf7	1
Diaph1	1
Rnf14	1
Gnpda1	1
Spry4	1
Nr3c1	1
Yipf5	1
Lars	1
Rbm27	1
Tcerg1	1
Dpysl3	1
Eif3j2	1
Dcp2	1
Pggt1b	1
Fem1c	1
Ticam2	1
Tmed7	1
Eif1a	1
Atg12	1
Ap3s1	1
Commd10	1
Dmxl1	1
Tnfaip8	1
Hsd17b4	1
Snx24	1
Ppic	1
Csnk1g3	1
Zfp608	1
Phax	1
Lmnb1	1
Prrc1	1
Slc12a2	1
Isoc1	1
Gm4951	1
Iigp1	1
Smim3	1
Dctn4	1
Rbm22	1
Ndst1	1
Tcof1	1
Slc26a2	1
Carmn	1
Adrb2	1
Fbxo38	1
Napg	1
Piezo2	1
Txnl1	1
Fech	1
Nars	1
Atp8b1	1
Malt1	1
Sec11c	1
Lman1	1
Pmaip1	1
Chmp1b	1
Tubb6	1
Afg3l2	1
Psmg2	1
Ptpn2	1
Seh1l	1
Rnmt	1
Mex3c	1
Smad4	1
Me2	1
Cxxc1	1
Mbd1	1
Acaa2	1
BC031181	1
Smad7	1
Smad2	1
Ier3ip1	1
8030462N17Rik	1
Pstpip2	1
Slc14a1	1
Rbfa	1
Gm16286	1
Txnl4a	1
Nfatc1	1
Atp9b	1
Zfp516	1
Tshz1	1
Cndp2	1
Cyb5a	1
Socs6	1
Tmx3	1
Mrpl21	1
Cpt1a	1
Ppp6r3	1
Kmt5b	1
Chka	1
Tcirg1	1
Ndufs8	1
Aldh3b1	1
Unc93b1	1
Ndufv1	1
Aip	1
Tmem134	1
Pold4	1
Grk2	1
Kdm2a	1
Rbm14	1
Ccs	1
Dpp3	1
Mrpl11	1
Yif1a	1
Rab1b	1
Banf1	1
Eif1ad	1
Sart1	1
Drap1	1
AI837181	1
Ccdc85b	1
Fibp	1
Efemp2	1
Rnaseh2c	1
Rela	1
Sipa1	1
Map3k11	1
Ehbp1l1	1
Ltbp3	1
Scyl1	1
Gm37376	1
Frmd8	1
Slc25a45	1
Dpf2	1
Cdc42ep2	1
Capn1	1
Syvn1	1
Mrpl49	1
Zfpl1	1
Arl2	1
Batf2	1
Atg2a	1
Ehd1	1
Sf1	1
Rasgrp2	1
Ccdc88b	1
Trmt112	1
Esrra	1
Bad	1
Ppp1r14b	1
Fkbp2	1
Vegfb	1
Fermt3	1
Stip1	1
Otub1	1
Naa40	1
Mark2	1
Rtn3	1
Atl3	1
Slc3a2	1
Snhg1	1
Wdr74	1
Stx5a	1
Nxf1	1
Tmem223	1
Tmem179b	1
Polr2g	1
Hnrnpul2	1
Bscl2	1
Ubxn1	1
Uqcc3	1
Ganab	1
B3gat3	1
Mta2	1
Rab3il1	1
Sdhaf2	1
Cpsf7	1
Ddb1	1
Slc15a3	1
Tmem109	1
Prpf19	1
Ccdc86	1
AW112010	1
Ms4a8a	1
Ms4a7	1
Ms4a4a	1
Ms4a4c	1
Ms4a6b	1
Ms4a4d	1
Mrpl16	1
Stx3	1
Patl1	1
Osbp	1
Fam111a	1
Zfp91	1
Lpxn	1
Tle4	1
Gnaq	1
Vps13a	1
Prune2	1
Gcnt1	1
Rfk	1
Carnmt1	1
Anxa1	1
Aldh1a1	1
1110059E24Rik	1
Abhd17b	1
Cemip2	1
Klf9	1
Smc5	1
Tjp2	1
Dock8	1
Smarca2	1
Pum3	1
Cdc37l1	1
Ak3	1
Jak2	1
Plgrkt	1
Cd274	1
Pdcd1lg2	1
A930007I19Rik	1
Ric1	1
9930021J03Rik	1
Uhrf2	1
Prkg1	1
Sgms1	1
Rpl9-ps6	1
Atad1	1
Pten	1
Acta2	1
Fas	1
Lipa	1
Ifit2	1
Ifit1	1
Rpp30	1
Pcgf5	1
Tnks2	1
Btaf1	1
March5	1
Ide	1
Hhex	1
Exoc6	1
Myof	1
Pdlim1	1
Entpd1	1
Zfp518a	1
Blnk	1
Pik3ap1	1
Arhgap19	1
Exosc1	1
Ubtd1	1
Pi4k2a	1
Marveld1	1
Got1	1
Nkx2-3	1
Slc25a28	1
Entpd7	1
Erlin1	1
Chuk	1
Bloc1s2	1
Scd2	1
Slf2	1
Mrpl43	1
Lzts2	1
Gm17018	1
Fbxw4	1
Npm3	1
Mgea5	1
Ldb1	1
Nolc1	1
Gbf1	1
Nfkb2	1
Cuedc2	1
Actr1a	1
Trim8	1
Arl3	1
Wbp1l	1
Borcs7	1
Nt5c2	1
Usmg5	1
Pdcd11	1
Slk	1
Sfr1	1
Gsto1	1
Xpnpep1	1
Add3	1
Mxi1	1
Smndc1	1
Dusp5	1
Smc3	1
Pdcd4	1
Bbip1	1
Shoc2	1
Acsl5	1
Vti1a	1
Tcf7l2	1
Nhlrc2	1
Ccdc186	1
Ablim1	1
Fam160b1	1
Atrnl1	1
Shtn1	1
Pdzd8	1
Rab11fip2	1
Fam204a	1
Fam45a	1
Prdx3	1
Zfp950	1
Csf2ra	1
mt-Nd6	1
Vamp7	1
AC149090.1	1
CAAA01118383.1	1
Pla2g2d	1
Apoc2	1
Gm19938	2
Gm6085	2
Gm38372	2
Gm26901	2
Sntg1	2
Adhfe1	2
1700034P13Rik	2
Mcmdc2	2
Tcf24	2
Sulf1	2
Gm37409	2
Gm37702	2
Gm38319	2
Eya1	2
Msc	2
Gm38116	2
Jph1	2
Gm15795	2
Efhc1	2
Kcnq5	2
Rims1	2
Gm7846	2
Gm19680	2
Gm29228	2
Gm37618	2
Gm37354	2
Gm3052	2
Arhgef4	2
1110002O04Rik	2
4930594C11Rik	2
2010300C02Rik	2
Lipt1	2
Gm16152	2
Gm37309	2
Npas2	2
Gm38070	2
Il18r1	2
Mfsd9	2
Gpr45	2
1500015O10Rik	2
Dnah7b	2
Gm28151	2
Tmeff2	2
Gm3940	2
Gm36955	2
Gm37370	2
E330011M16Rik	2
Gm8292	2
Gm38056	2
Gm37382	2
Gm37607	2
G730003C15Rik	2
Cdk15	2
Gm38125	2
Gm15464	2
Eif4a-ps4	2
Gm37205	2
Gm38012	2
Gm38351	2
Gpr1	2
Zdbf2	2
Gm26649	2
Gm37570	2
Gm38387	2
Gm8840	2
Gm25360	2
Igfbp2	2
Gm29358	2
Plcd4	2
Stk36	2
Slc23a3	2
Tmem198	2
Inha	2
4833412K13Rik	2
Gm37645	2
Gm19552	2
Col4a3	2
C430014B12Rik	2
Gm28941	2
Gm37058	2
Gm37738	2
Fbxo36	2
Gm7609	2
Gm16341	2
Gm28626	2
Nppc	2
Gm29055	2
Gm37485	2
Gm38142	2
Gm38010	2
Gm6136	2
Gm37967	2
Gm37017	2
Ugt1a6a	2
Dnajb3	2
Mroh2a	2
Gm37297	2
Gm37521	2
D130058E05Rik	2
Rab17	2
Twist2	2
5033417F24Rik	2
Gm37140	2
1810006J02Rik	2
Gm38235	2
Serpinb5	2
Tfcp2l1	2
Gm37219	2
Gm37745	2
Gm37174	2
Gpr39	2
Nckap5	2
2900009J06Rik	2
Gm38248	2
Gm6170	2
Gm15675	2
Cd55	2
Gm37109	2
AA986860	2
Dyrk3	2
Pm20d1	2
Gm38067	2
6030442K20Rik	2
Tmem81	2
Gm37368	2
Fmod	2
Gm38140	2
Gm8618	2
Ptprv	2
Lmod1	2
Tnnt2	2
Gm37124	2
A130050O07Rik	2
Gm37080	2
Gm16332	2
Gm5837	2
Gm5834	2
Gm38266	2
Gm38019	2
Kcnt2	2
B3galt2	2
Gm7266	2
Ptgs2os	2
Prg4	2
Nmnat2	2
Lamc2	2
Gm38009	2
Teddm2	2
Gm29291	2
Gm5532	2
Gm9694	2
Gm37802	2
Sec16b	2
Gm37115	2
4933417C20Rik	2
9430087J23Rik	2
Gm38302	2
Gm37052	2
Gm37809	2
Serpinc1	2
Gpr161	2
Gm37860	2
Gm16565	2
Ildr2	2
Gm15853	2
Gm16701.1	2
Gm6345	2
Gm7694	2
Nos1ap	2
Gm7299	2
Gm26620	2
Gm38204	2
Mpz	2
Rpl27-ps1	2
A630035G10Rik	2
Igsf9	2
Gm37125	2
Cfap45	2
4933439K11Rik	2
Gm37960	2
Gm37106	2
Gm37598	2
Gm38146	2
Gm16585	2
Catspere2	2
B230369F24Rik	2
Gm38300	2
Kif26b	2
Gm37070	2
Coq8a	2
Gm5069	2
H3f3aos	2
A430110L20Rik	2
Gm38359	2
Gm37258	2
Gm10517	2
Susd4	2
BC085271	2
Rpl21-ps1	2
Gm38358	2
Gm34342	2
Lyplal1	2
A430105J06Rik	2
Gm26670	2
Gm26879	2
Hhat	2
Irf6	2
Gm37132	2
Meig1	2
Cdnf	2
Gm13186	2
Dhtkd1	2
Gm10855	2
C630004M23Rik	2
Gm36932	2
Gm13293	2
Gm37730	2
Gm37975	2
Gm38156	2
Gm13270	2
Slc39a12	2
2900092N22Rik	2
Gm10848	2
Gm37437	2
Gm37891	2
Gm36930	2
A930004D18Rik	2
Gm13349	2
Gm13375	2
Gm13378	2
Cacna1b	2
Rnf208	2
AA543186	2
Clic3	2
Ptgds	2
C8g	2
Ccdc187	2
Gm13563	2
0610009E02Rik	2
Adamtsl2	2
Sardh	2
Ppp1r26	2
1700007K13Rik	2
Gbgt1	2
Cfap77	2
2600006K01Rik	2
1700084E18Rik	2
Cstad	2
Gm14488	2
Prrx2	2
Lamc3	2
Aif1l	2
Plpp7	2
Gm13413	2
Gm38299	2
Gm13528	2
Gm43128	2
Morn5	2
Gm13431	2
Gpr21	2
Crb2	2
Gm13586	2
Gm44144	2
5730507A11Rik	2
Wdr38	2
Gm44027	2
Gm13453	2
Gm13470	2
Kif5c	2
Lypd6b	2
A430018G15Rik	2
A930012O16Rik	2
Gm13532	2
Gm13545	2
Ccdc148	2
Gm13570	2
Gm13573	2
Dpp4	2
Scn2a	2
Gm13604	2
Lrp2	2
Gm13623	2
Mettl5os	2
Erich2	2
Gm13641	2
Gm13665	2
Chrna1os	2
Gm13680	2
Gm19426	2
Slc43a1	2
Lrrc55	2
Olfr1033	2
Agbl2	2
A330069E16Rik	2
Gm13771	2
Gm13786	2
Gm13785	2
Large2	2
Gm10800	2
Pamr1	2
Cd59b	2
Wt1os	2
Gm27538	2
Wt1	2
Bbox1	2
G630016G05Rik	2
D330050G23Rik	2
Gm13986	2
Gpr176	2
Pak6	2
Rpusd2	2
Exd1	2
Itpka	2
AV039307	2
Ckmt1	2
Gm14017	2
Frmd5	2
Duoxa2	2
Gm14085	2
Gm9913	2
Fgf7	2
Gm27003	2
Gm10766	2
Kcnip3	2
Zfp661	2
Gm4430.1	2
Gm14039	2
Spcs2-ps	2
Ebf4	2
Lzts3	2
Gm14049	2
Adam33	2
Snrpert	2
AV099323	2
Lrrn4	2
Gm11645	2
Bfsp1	2
Gm11686	2
Gm21994	2
3300002I08Rik	2
Gm14121	2
E130215H24Rik	2
Ninl	2
Gm14167	2
Snph	2
Angpt4	2
Gm14165	2
Defb25	2
Foxs1	2
Necab3	2
1700003F12Rik	2
Zfp341	2
Gm14227	2
Gm14239	2
Ggt7	2
6430550D23Rik	2
Spag4	2
Gm14231	2
Ghrh	2
Nnat	2
Gm14221	2
Gm16751	2
Lpin3	2
Gm11449	2
Gm11451	2
Jph2	2
Ccn5	2
Pabpc1l	2
Wfdc2	2
Slc2a10	2
9230111E07Rik	2
Gm14319	2
Pard6b	2
Dok5	2
Bmp7	2
Gm14336	2
Gm14387	2
Gm14443	2
Gm14391	2
Gm4724	2
Zfp966	2
Zfp973	2
Gm14419	2
Gm14421	2
Gm14410	2
Gm14418	2
Zfp970	2
Gm14403	2
Gm14322	2
Gm14327	2
Gata5	2
Nkain4	2
Gm14341	2
Stmn3	2
Tcea2	2
Nudt11	2
Nudt10	2
Usp27x	2
Gm14703	2
Ccdc120	2
Kcnd1	2
Gm7079	2
Rbm3os	2
Lancl3	2
Xk	2
AA414768	2
5730405O15Rik	2
Maob	2
A230072C01Rik	2
Zfp300	2
Gm6274	2
Slc25a43	2
Mdrl	2
Dcaf12l1	2
Gm4987	2
Xpnpep2	2
Stk26	2
Gpc3	2
Ccdc160	2
Map7d3	2
Fgf13	2
Sms-ps	2
Slitrk4	2
Gm14698	2
Gabre	2
Zfp185	2
Xlr3a	2
Srpk3	2
F8	2
Gm8692	2
Gm8880	2
Gm6977	2
Vsig4	2
Eda2r	2
Gdpd2	2
Gjb1	2
Dmrtc1a	2
Gm6206	2
Gm9670	2
Gm6222	2
Gm7117	2
Fgf16	2
Gm14853	2
Hdx	2
Gm6335	2
Gm7429	2
Gm5863	2
Sytl4	2
Drp2	2
Bex4	2
Bex1	2
D330045A20Rik	2
Morc4	2
Col4a6	2
Gm6368	2
Gm7123	2
Pak3	2
Capn6	2
A730046J19Rik	2
Amot	2
Gm5644	2
Il13ra2	2
Pfkfb1	2
Tro	2
Gm15131	2
Wnk3	2
3010001F23Rik	2
Usp51	2
Klf8	2
Gm15186	2
Adgrg2	2
Scml2	2
Ace2	2
Vegfd	2
Fancb	2
Egfl6	2
Gm8832	2
Gm21887	2
Gm16685	2
Gm5841	2
Gm9833	2
Chmp4c	2
Car13	2
Gm5844	2
Bhlhe22	2
Naaladl2	2
Lrrc34	2
Lrrc31	2
Slc7a14	2
Gm37123	2
Usp13	2
Gm43668	2
Gm43203	2
Gm15952	2
8430422M14Rik	2
1810062G17Rik	2
Gm12583	2
Gm5148	2
Gm9845	2
Gm42785	2
Pabpc4l	2
4930577N17Rik	2
Mgarp	2
Gm37968	2
Gm38200	2
5031434O11Rik	2
3110080O07Rik	2
Gm37675	2
Gm38252	2
Gm10728	2
Gm38055	2
5430420F09Rik	2
Gm30074	2
C130075A20Rik	2
Gm43471	2
Gm6204	2
Trpc4	2
Gm42841	2
Gm9645	2
Gm8276	2
B430305J03Rik	2
Gm9701	2
AC113458.1	2
Kcnab1	2
Ptx3	2
Mlf1	2
Gm18588	2
4930589L23Rik	2
Tdo2	2
Lrat	2
Dchs2	2
Sfrp2	2
Gm26771	2
Mnd1	2
Fhdc1	2
Gm37726	2
Fam160a1	2
Glt28d2	2
Gm37933	2
Dclk2	2
Tmem79	2
Gm37584	2
Mex3a	2
Gm10704	2
Gm17146	2
5830417I10Rik	2
Gm43737	2
Trim46	2
Gm19710	2
Creb3l4	2
Gm45354	2
Slc27a3	2
S100a3	2
Gm35439	2
Sprr2a3	2
Sprr1a	2
Tchh	2
Gm42463	2
Riiad1	2
Gm43773	2
Gm43768	2
Tuft1	2
Gm15234	2
Cgn	2
A730011C13Rik	2
4930481B07Rik	2
Gm16740	2
Anxa9	2
Gm4349	2
Gm17690	2
Hist2h3c2	2
Gm20633	2
Gm42743	2
Gm16253	2
6330549D23Rik	2
Itga10	2
Ankrd35	2
Nudt17	2
Gm42782	2
Gm43075	2
Gm5544	2
Gm43024	2
Vtcn1	2
Trim45	2
Casq2	2
Gm43062	2
Gm43061	2
Syt6	2
Gm43387	2
Phtf1os	2
Gm42696	2
Gm42699	2
Gm42701	2
Gm43258	2
Gm43256	2
Slc16a1	2
Gm43581	2
Gm42658	2
Wnt2b	2
Kcnd3	2
Gm43847	2
Slc16a4	2
Gm5075	2
Gstm6	2
Gm12500	2
Gm43435	2
Fndc7	2
Gm43221	2
Gm19391	2
Gm9889	2
Gpr88	2
Gm43300	2
Gm42664	2
Gm42928	2
Gm42929	2
Slc44a3	2
A730020M07Rik	2
Gm43823	2
4633401B06Rik	2
Abca4	2
Gm43569	2
Gm43283	2
Prss12	2
Gm15400	2
Gm42826	2
Gm43006	2
Gm43005	2
Gm43765	2
Gm43751	2
Gm16238	2
1500005C15Rik	2
Gm43072	2
Gm42876	2
Gm9403	2
Gm43254	2
Slc9b2	2
2810428J06Rik	2
Slc39a8	2
Gm43429	2
Gm43428	2
Gm42822	2
Ddit4l	2
Gm15460	2
Gm16060	2
Bmpr1b	2
Gm43707	2
Gm43560	2
Clca3a2	2
Clca1	2
Col24a1	2
Gm17501	2
4930555A03Rik	2
Gipc2	2
Gm42967	2
Ak5	2
Cth	2
Gm43307	2
Plag1	2
Gm11810	2
4930412C18Rik	2
Fsbp	2
1700123M08Rik	2
Gm11826	2
Faxc	2
Gm37900	2
Epha7	2
Ankrd6	2
Gm11942	2
Pm20d2	2
Srsf12	2
Spaca1	2
Gm12350	2
Gm12366	2
Gm12389	2
Gm6297	2
Gm12396	2
Gm13307	2
Gm20878	2
Gm13305	2
Gm10600	2
Gm21955	2
Ccl19	2
Phf24	2
Rmrp	2
Gm12454	2
Gm12504	2
1700055D18Rik	2
Tbc1d2	2
Anks6	2
Palm2	2
Wdr31	2
Alad	2
Gm11249	2
Gm11223	2
Rps18-ps1	2
Ptprd	2
Gm11261	2
Gm11410	2
Gm11266	2
Gm23412	2
Bnc2	2
Gm12421	2
Adamtsl1	2
Gm26566	2
Gm12607	2
Gm12655	2
Gm12704	2
Gm12708	2
0610025J13Rik	2
Patj	2
Angptl3	2
Efcab7	2
Dnajc6	2
Wdr78	2
Gm12726	2
Tmem61	2
Fam151a	2
Gm12802	2
Podn	2
Gm12743	2
Gm17354	2
Ttc39a	2
9630013D21Rik	2
Foxd2	2
Pdzk1ip1	2
Gm12854	2
Lurap1	2
Ccdc17	2
Mutyh	2
Tctex1d4	2
Gm12840	2
Ptprf	2
Tmem125	2
Ccdc30	2
Foxo6	2
Kcnq4	2
Mfsd2a	2
Mycl	2
Rhbdl2	2
Gm26606	2
Rspo1	2
Rpl28-ps3	2
Tekt2	2
Gm12933	2
Gjb3	2
Gjb5	2
Zscan20	2
Gm12967	2
Adgrb2	2
Gm12971	2
Rps15a-ps4	2
Rab42	2
Gm17300	2
Gm26615	2
Sytl1	2
Tent5b	2
Extl1	2
Pafah2	2
Gm24362	2
6030445D17Rik	2
Gm12987	2
Wnt4	2
Rpl38-ps1	2
Ubxn10	2
Gm16287	2
Klhdc7a	2
Gm13056	2
Epha2	2
Gm29367	2
Pdpn	2
Gm13121	2
Smarca5-ps	2
Gm13241	2
Gm16503	2
Rps19-ps3	2
Angptl7	2
Rpsa-ps12	2
Ube4bos1	2
Gm37795	2
Slc2a5	2
Gm13094	2
Espn	2
Chd5	2
Nphp4	2
Smim1	2
Gm13132	2
Morn1	2
Tmem52	2
Gm16023	2
Fndc10	2
Tmem240	2
Atad3aos	2
Gm37090	2
1700109H08Rik	2
2510017J16Rik	2
4833413G10Rik	2
Mterf1b	2
Gm43112	2
Gm43113	2
Gm43623	2
Gm10484	2
Cfap69	2
Steap1	2
Gm15730	2
Gm7332	2
Sema3d	2
Gm8925	2
Gm42909	2
Pclo	2
Gm43489	2
Sema3c	2
Gnat3	2
Ccdc146	2
Gm6543	2
Gm6560	2
Gm43566	2
Gm5575	2
Atg9b	2
Gm25363	2
Gm42585	2
Xrcc2	2
Gm4865	2
Rnf32	2
C79130	2
4632411P08Rik	2
Garem2	2
Drc1	2
Dpysl5	2
Gm19409	2
Gm43808	2
5930420M18Rik	2
Cgref1	2
Krtcap3	2
Gm43059	2
Gm43811	2
Gm43312	2
Gm10461	2
Gm43692	2
Nat8l	2
Poln	2
Zfyve28	2
Gm15513	2
Gm43457	2
Cpz	2
Ccdc96	2
Gm42528	2
Gm43022	2
Gm5865	2
1600023N17Rik	2
Gm43321	2
Ccdc149	2
Sel1l3	2
Gm45495	2
4932441J04Rik	2
Gm8121	2
Gm42635	2
Gm42481	2
Gm42480	2
Gm42482	2
Gm42479	2
Gm42478	2
Gm42639	2
Gm42640	2
Gm42484	2
Gm37720	2
Gm42483	2
Gm43237	2
Gm6044	2
Gm43627	2
1110003F10Rik	2
Gm43289	2
Gm43290	2
4930589O11Rik	2
Gm42727	2
Gm42648	2
Gm43793	2
Gm43343	2
Gm43795	2
Gm6517	2
Gm42737	2
D630030B08Rik	2
Gm43815	2
Gm9870	2
Gm42732	2
Gm43417	2
Gm43167	2
Gm43747	2
Ube2n-ps1	2
Gm43658	2
Gm7467	2
Gm4866	2
Sult1e1	2
Gm15682	2
Adamts3	2
Gm9958	2
Ccdc158	2
Shroom3	2
Gm43682	2
Gm43681	2
2010109A12Rik	2
Cxcl13	2
Fras1	2
Gm42603	2
Gm43147	2
Gm43148	2
Gm9484	2
Gm42759	2
Prdm8	2
Fgf5	2
Bmp3	2
Prkg2	2
Gm42690	2
Gm43513	2
Gm43514	2
Ptpn13	2
Slc10a6	2
Gm43545	2
Rps15a-ps5	2
Gm43817	2
Gm28050	2
Gm43421	2
Gm43423	2
Gm42900	2
Gm9727	2
Gm43593	2
Gm43081	2
Gm10086	2
1010001B22Rik	2
Gm35315	2
Gm15787	2
Gm15559	2
Gm42778	2
Gm43677	2
Cryba4	2
Asphd2	2
F830115B05Rik	2
Sgsm1	2
Dao	2
Gm42913	2
Myo1h	2
Fam222a	2
Gm13827	2
Gm13830	2
Gm24407	2
1110006O24Rik	2
Bicdl1	2
Gm14508	2
Gm42546	2
Gm10399	2
Gm15728	2
Nos1	2
Sdsl	2
2510016D11Rik	2
Iqcd	2
Rph3a	2
Gm42930	2
Gm43420	2
Acad10	2
Gm42866	2
4933437G19Rik	2
Myl2	2
Ccdc63	2
Gm43411	2
Gm43412	2
Gm43413	2
Gm42907	2
Gm42651	2
Gm43339	2
Gm43034	2
Tctn2	2
Ccdc92	2
5930412G12Rik	2
Zbed5	2
Nupr1l	2
Gm43482	2
Gm6598	2
Gm43483	2
Gm42443	2
Gm42995	2
Gm42989	2
Gm43018	2
Gm43187	2
B230377A18Rik	2
2700029L08Rik	2
Gm10369	2
Gm43372	2
Upk3b	2
4933404O12Rik	2
Cldn15	2
Gm20768	2
9130604C24Rik	2
Gm7285	2
Fbxo24	2
Gm16089	2
Gm20605	2
Irs3	2
Gm15498	2
Nyap1	2
Cyp3a13	2
Stag3	2
Gm42815	2
Gm15672	2
Elfn1	2
Sdk1	2
D130017N08Rik	2
Baiap2l1	2
Zscan25	2
Gm42636	2
B230303O12Rik	2
Gm8494	2
D5Ertd605e	2
Gm43460	2
1810059H22Rik	2
Gm15411	2
Mm2pr	2
1700028E10Rik	2
Gm43294	2
Tfpi2	2
Gm43921	2
Dync1i1	2
Gm9825	2
Nxph1	2
Gm2796	2
Gm27365	2
Gm43533	2
Gm43844	2
Wnt2	2
Cftr	2
Cttnbp2	2
Gm20186	2
Gm42583	2
Gm42548	2
Gm43029	2
Gm13717	2
Gm43800	2
Mkln1os	2
Plxna4	2
Slc23a4	2
Fam180a	2
9330158H04Rik	2
Svopl	2
Atp6v0a4	2
D630045J12Rik	2
Rpl30-ps1	2
8030453O22Rik	2
Ephb6	2
Epha1	2
Zfp786	2
Gm44041	2
AI854703	2
5430402O13Rik	2
Nfe2l3	2
Hoxa1	2
Hoxa6	2
Jazf1	2
Prr15	2
Pde1c	2
Gm10209	2
Gm3793	2
Gm37397	2
Rps15-ps2	2
Gm15644	2
E230016M11Rik	2
Gm8566	2
Smyd1	2
Gm44130	2
Particl	2
Gm37969	2
Gm37736	2
M1ap	2
Gm19287	2
Ccdc142os	2
1700003E16Rik	2
Gm43920	2
Gm43588	2
Gm19265	2
Gm28720	2
Gm28719	2
Gm44369	2
Gm44153	2
Gm44093	2
Gm44416	2
Gm44417	2
Gm44414	2
Gm44198	2
Gm5879	2
Gm44064	2
Rps19-ps9	2
Vmn1r43	2
C030015A19Rik	2
Gm44220	2
Gm15531	2
Gm765	2
Gm20705	2
Gpr27	2
9530086O07Rik	2
Gm43953	2
Gm43947	2
Gm44436	2
Grm7	2
Gm43935	2
Gm15492	2
Il17re	2
Gm19040	2
Gm14335	2
Efcab12	2
9530062K07Rik	2
Gm44237	2
Zfp239	2
Gm43863	2
Fxyd4	2
Gm4875	2
Rasgef1a	2
Gm44148	2
A2m	2
Rimklb	2
Vmn2r26	2
Lrrc23	2
Pianp	2
Scnn1a	2
Gm26728	2
Fgf23	2
Gm10069	2
Gm44078	2
Clec1b	2
1700101I11Rik	2
Gm45769	2
Gprc5a	2
Gm44258	2
Gm20400	2
Bcat1	2
Casc1	2
2010013B24Rik	2
Gm44428	2
